customer_id,first_name,last_name,email,phone,date_of_birth,gender,age_group,customer_segment,registration_date,preferred_contact,loyalty_points,address,city,state,zip_code
CUST_00001179,Jennifer,Morris,rachel57@example.com,+1-665-706-7996,1948-08-19,F,65+,Standard,2023-07-23,Email,5263,"256 Smith Well Apt. 646, Williamsonton, PR 96115",Port Kimberlyfurt,FL,53877
CUST_00001180,William,Casey,schwartzcourtney@example.org,(785)204-1627,1998-07-19,M,46-55,Budget,2024-04-29,Phone,3260,"52123 Greg Viaduct, Josephfurt, FM 18119",Graymouth,TX,94733
CUST_00001181,Joseph,Farrell,eatonkelly@example.com,+1-715-512-9545x8938,2000-12-24,F,56-65,Premium,2025-05-28,Email,1952,"999 Ryan Key Apt. 595, East Andrea, NJ 85996",Christiantown,FL,75387
CUST_00001182,Kevin,Andrews,joneschristopher@example.net,811.214.9633,1980-01-01,F,46-55,VIP,2024-04-07,Email,8657,"0459 Reid Cove, Yoderview, AR 04170",Christinastad,CA,68635
CUST_00001183,Michael,Moss,josechambers@example.com,(410)842-0841,1964-08-18,Other,36-45,Premium,2024-02-24,SMS,7163,"55054 Matthew Crest Apt. 937, Marymouth, AL 58541",Sandovaltown,CA,89861
CUST_00001184,Brenda,Rodriguez,qdavis@example.com,001-451-928-4836x95595,1973-08-10,Other,36-45,VIP,2022-08-15,Phone,9417,"69156 Harper Mews, Port Alexandraburgh, NM 56169",North Alexbury,TX,46915
CUST_00001185,Kathryn,Green,barrettanthony@example.net,001-669-515-7349,1979-11-15,Other,18-25,Premium,2025-03-21,SMS,1509,"75984 John Plains, Zamorahaven, NM 00857",New Zacharyland,IL,16227
CUST_00001186,Natalie,Mayer,jesuskennedy@example.com,231.943.2417,1999-10-08,M,56-65,Standard,2024-09-21,SMS,1437,"633 Malone Ridges Apt. 813, East Jill, MP 67018",East Natasha,IL,40509
CUST_00001187,Cassandra,Robertson,april35@example.org,001-281-264-9571x04259,1988-09-28,F,56-65,Standard,2025-01-12,Email,7060,"24170 Amber Tunnel Apt. 137, Loweborough, KS 05077",North Mary,TX,97344
CUST_00001188,Lindsay,Davis,vberry@example.net,433.458.1368,1947-05-23,F,46-55,Standard,2024-04-27,SMS,5413,"796 Kidd Lodge, North Christopher, NV 01640",South Frankhaven,CA,18445
CUST_00001189,Mary,Douglas,colonjoseph@example.com,(545)636-2921x35011,1960-08-01,M,65+,Budget,2024-04-02,Phone,8646,"92918 Hicks Prairie Suite 549, Jillmouth, FL 46612",Stevenberg,FL,86839
CUST_00001190,Victoria,Shelton,robertsjohn@example.com,656.639.4904x651,1960-09-23,M,46-55,Budget,2023-09-13,Email,6388,"8145 Logan Squares Suite 465, New Cheryltown, KS 31726",South Sarahport,CA,20850
CUST_00001191,Kimberly,Warner,youngcaitlin@example.org,+1-975-348-3937x772,2007-05-08,M,26-35,Budget,2023-03-11,Phone,2465,"25038 Joshua Courts Apt. 472, East Theresa, PR 60179",North Sean,TX,09523
CUST_00001192,Sherry,Williams,ereed@example.org,(332)239-9887x73352,1977-11-20,M,56-65,Budget,2025-03-09,SMS,7499,"5826 Erik Corners Suite 510, Kathyshire, VT 90819",New Davidville,NY,79359
CUST_00001193,Ann,Mitchell,howard17@example.net,001-906-343-3955x34334,1992-11-10,Other,36-45,Standard,2023-10-09,Email,2429,"93242 Rowe Views Apt. 091, Walkerfurt, ID 29540",West Deborah,NY,00999
CUST_00001194,Jonathan,Shaw,khubbard@example.com,001-807-312-1257,1947-07-31,F,26-35,Premium,2023-05-07,Email,8739,"2449 Thompson Camp, Reyesshire, SC 10605",Douglasside,IL,28092
CUST_00001195,Trevor,Johnston,daviskim@example.com,766-650-1800,1963-02-18,M,26-35,Budget,2022-07-01,Email,5365,"0123 Paul Junction Suite 510, North Jasonchester, WV 70944",Thomasport,TX,31847
CUST_00001196,Joseph,Yates,pchaney@example.net,+1-318-445-8163x0212,1956-07-13,M,65+,Standard,2023-01-07,Email,4963,"1129 Julie Ford, North Ericberg, IN 58259",West Benjaminmouth,NY,88764
CUST_00001197,Michelle,Hernandez,angela25@example.org,(354)865-4763,1982-05-10,F,36-45,Standard,2023-04-30,Email,5821,"65354 Marissa Ford, Mooreview, NE 56093",Camachoberg,CA,22437
CUST_00001198,Charles,Torres,ebuck@example.com,890.645.5224x205,2005-07-20,M,46-55,Premium,2022-11-17,Phone,416,"064 Timothy River Suite 034, Gainesbury, CA 14725",Williamsstad,FL,50318
CUST_00001199,Jacob,Davis,jimmy99@example.com,001-854-224-0150x43790,1977-11-26,Other,65+,Standard,2023-12-21,Phone,806,"8364 Baker Points Suite 597, Greenstad, VA 38832",Lake Beverly,FL,08080
CUST_00001200,Mark,Robertson,jason82@example.com,001-478-750-7867,1959-02-02,F,46-55,Standard,2024-09-18,Email,6234,"678 Brooks Coves, Lake Rebecca, GA 37647",Olsonshire,IL,81360
CUST_00001201,Rachel,Smith,stevenjackson@example.com,9297596351,1972-12-08,M,18-25,Standard,2023-07-15,SMS,9474,"361 Gabriella Brooks, West Larrychester, KY 14702",Mooreshire,IL,86550
CUST_00001202,Trevor,Schmidt,chad03@example.com,3693328940,1973-03-02,M,26-35,Standard,2024-12-07,Email,8013,"709 Garcia Greens, Bassshire, AR 72838",Alvarezbury,IL,62864
CUST_00001203,Laurie,Norton,tashagarcia@example.com,959.927.4601x006,1962-11-02,F,65+,Budget,2022-06-10,Phone,3129,"83256 Manning Cliffs, South Claytonhaven, PW 44899",Port Shawn,NY,01349
CUST_00001204,Adam,Hernandez,bbrown@example.org,(721)326-8390,1997-08-30,M,56-65,Budget,2022-07-18,Phone,4182,"PSC 1816, Box 9349, APO AE 01181",Moonchester,IL,81240
CUST_00001205,Juan,Torres,ccameron@example.org,863-628-2251,1993-02-18,M,46-55,Premium,2025-03-04,Email,6226,"PSC 5861, Box 6721, APO AE 64029",Port Kirstenmouth,FL,33686
CUST_00001206,Mark,Stanton,kristin96@example.com,001-742-718-2548x057,1944-07-24,F,18-25,Budget,2025-01-28,Phone,5078,"263 Tammie Fall Apt. 175, Wesleyfort, DE 90455",East Aaron,CA,02681
CUST_00001207,Laurie,Anderson,ndavis@example.net,418.467.6744,1976-08-01,F,65+,Budget,2023-11-27,Email,1383,"004 Hall Square, Butlermouth, WV 57778",New Nicholas,FL,83439
CUST_00001208,Sonia,Collins,staceyfletcher@example.com,+1-791-604-7164x954,1990-08-11,F,18-25,Budget,2025-03-01,SMS,5296,"137 Melvin Glens Apt. 789, Lake Megan, NC 61352",East Sharon,CA,23245
CUST_00001209,Jonathan,Gross,bsaunders@example.com,+1-242-274-9464x5403,1954-03-22,M,26-35,Standard,2022-09-26,SMS,151,"5945 Angela Plaza Apt. 323, Kristinemouth, VA 32573",West Paul,NY,67963
CUST_00001210,Carol,Navarro,valerieschroeder@example.net,(557)954-9203x98013,1984-09-06,Other,26-35,Standard,2022-08-28,SMS,7697,"770 Robin Wells Apt. 115, Lake Oscarberg, IL 09562",Johnview,CA,21532
CUST_00001211,Samantha,Morgan,wilsonamy@example.net,001-916-439-7505,1952-01-17,M,56-65,Standard,2024-11-04,SMS,4801,"09443 Austin Mount, Pereztown, TX 49662",Randyport,TX,19642
CUST_00001212,Angela,Flowers,oday@example.org,226.932.6763x11431,1965-11-02,Other,46-55,Standard,2025-01-06,Phone,2824,"41426 Anderson Forges Apt. 646, West Shelbyhaven, VA 26948",South Tylerberg,NY,91009
CUST_00001213,Justin,Wells,rebekah05@example.net,989.447.5289,1985-06-29,Other,26-35,Standard,2023-06-09,Phone,1792,"45540 Hernandez Brooks, North Kevinshire, RI 52858",North Kathleenfort,NY,58896
CUST_00001214,Joanne,Banks,lauren53@example.net,001-757-598-6626x9233,2002-10-19,M,46-55,Standard,2024-08-18,Phone,6613,"553 Valencia Falls, Richardborough, NH 64397",North Gregory,TX,47529
CUST_00001215,Lindsay,Martinez,larryschmidt@example.com,711-575-1733,1970-05-07,F,56-65,Budget,2025-02-10,Email,423,"51569 Collins Plaza, Blackwellfort, CA 60480",East Marioborough,TX,46184
CUST_00001216,Amanda,Wise,durhamrobin@example.com,(556)527-3964,1998-05-05,M,46-55,Premium,2023-09-23,SMS,2364,"992 Guerrero Shore, Grantberg, TN 91549",Olsonville,FL,41721
CUST_00001217,Brandon,Lawrence,randygonzales@example.org,001-750-666-9912x8568,1962-10-16,M,56-65,VIP,2023-09-12,SMS,8604,"11156 Collins Burgs, South Kaitlyn, DC 13527",South Jennifertown,NY,94317
CUST_00001218,Jerry,Wood,karenortiz@example.org,885-322-9165,1956-12-28,M,18-25,Premium,2025-02-13,Phone,3648,"871 Dixon Springs, Stephanieport, VI 26561",North Stevenport,CA,44662
CUST_00001219,David,Oneal,erojas@example.com,(551)283-1633x25336,1965-05-21,F,18-25,Premium,2024-08-22,Phone,7609,"0702 Johnson Stravenue Suite 660, Johnstonstad, AK 68082",Jenniferchester,FL,11232
CUST_00001220,Michael,Boone,fisherchristina@example.com,426.647.4141,1945-04-27,Other,46-55,Standard,2024-09-10,SMS,11,"483 Aguilar Trail Suite 000, New Donnaberg, AL 67825",Garciaborough,TX,70121
CUST_00001221,Crystal,Thomas,vargasjennifer@example.net,991-489-9381,1950-07-04,F,46-55,Budget,2023-06-08,Email,5290,"5760 William Pike, Marquezmouth, WA 16901",South David,IL,78764
CUST_00001222,Jeffrey,Dixon,cookgina@example.net,(565)317-7313x1974,1959-07-07,F,56-65,Premium,2022-11-06,Phone,8074,"Unit 7625 Box 5937, DPO AA 86908",Bryanhaven,IL,17217
CUST_00001223,Patrick,Carlson,samuel65@example.org,527.615.4836x281,1952-02-03,M,26-35,Standard,2024-10-15,SMS,2126,"6074 Singleton Parkways, Nguyenport, SD 98136",Ronniemouth,NY,40421
CUST_00001224,Jeff,Hooper,amber18@example.com,+1-521-325-5887x74050,1965-11-19,M,65+,Premium,2023-01-22,SMS,1553,"0865 Harvey Meadow Apt. 874, Timothyfort, CO 30447",Christophermouth,FL,98053
CUST_00001225,Sandra,Frank,daniellestone@example.net,941.806.5729,1997-04-14,F,56-65,Premium,2023-07-15,Email,3706,"7039 Jason Lane, Wyattfort, NH 34045",Melanieton,TX,96886
CUST_00001226,Kelsey,Rodriguez,james71@example.net,(400)934-0935,1990-10-21,M,65+,Budget,2022-10-11,Phone,7571,"203 Elizabeth Mews, Fosterchester, UT 47639",Port Sophiaview,IL,62745
CUST_00001227,Stuart,Dunn,pmoran@example.net,358-979-5797x1149,2002-03-25,Other,56-65,Budget,2024-03-29,Email,5373,"906 Lauren Route, Coleside, VI 85605",East Kathleen,FL,88399
CUST_00001228,Teresa,Haas,blong@example.net,001-784-220-0326,1984-11-06,F,65+,Standard,2025-06-04,SMS,560,"1142 Jessica Lodge, Meganbury, IL 44712",Port Anna,FL,79168
CUST_00001229,Veronica,Mullins,thomas03@example.net,(810)984-9297x04538,1969-07-15,Other,18-25,Standard,2022-11-13,Email,234,"7621 Matthew Roads Suite 614, Port David, WA 26371",Lake Natasha,NY,73701
CUST_00001230,Anthony,Miranda,john12@example.org,001-204-500-2417,1969-12-01,Other,18-25,Standard,2023-03-11,Email,6500,"331 Kerry Roads Apt. 414, Martinezhaven, OK 63723",Martinland,TX,63458
CUST_00001231,Jessica,Phillips,qjacobs@example.net,(692)410-1727,1949-07-14,M,56-65,VIP,2023-06-17,Phone,5634,"0796 Christopher Divide Suite 049, Velasquezchester, UT 84894",Christopherfurt,NY,51903
CUST_00001232,Brett,Coleman,timothyhill@example.com,001-386-986-2378x577,1952-03-08,Other,56-65,VIP,2022-08-20,Phone,3519,"917 Griffith Neck, Lake Michellefort, SC 01983",East Georgemouth,FL,76184
CUST_00001233,Kevin,White,vhampton@example.com,743.600.3987x80646,1990-12-01,Other,36-45,VIP,2022-09-13,Email,4576,"498 Terry Rapids Apt. 203, East Nicholas, PR 53278",Johnsonborough,IL,62162
CUST_00001234,Kristi,Mitchell,nathan78@example.com,365.530.9246x4308,1952-07-24,F,36-45,Standard,2022-12-15,Phone,5586,"Unit 5041 Box 2266, DPO AA 99128",Lake Lauren,FL,96304
CUST_00001235,Mitchell,Stevenson,armstrongmary@example.com,+1-973-814-9266x2247,1944-08-04,Other,46-55,Premium,2025-05-18,SMS,5609,"1002 Stewart Trail, Nelsonmouth, SD 77510",New Carrie,IL,51506
CUST_00001236,Jeffrey,Pope,qmorrison@example.net,001-433-783-3876x88386,1976-09-26,F,18-25,Budget,2025-04-25,Phone,416,"165 Julia Gateway Suite 079, South Amy, NM 31020",Deanshire,IL,79620
CUST_00001237,Richard,Estrada,bennettzachary@example.net,942.499.5086,2007-04-14,M,18-25,Standard,2022-11-25,Phone,1820,"81076 Bryant Mills Suite 739, Jonesland, PA 06452",Denisemouth,CA,35204
CUST_00001238,Patricia,Perez,ymason@example.net,4538740624,1951-10-31,Other,65+,Budget,2024-07-25,Email,5695,"773 Bell Pines Suite 919, Websterland, IL 19012",Andrewbury,TX,48254
CUST_00001239,Melinda,Greene,dwhite@example.com,(572)768-5007x284,1977-06-28,F,46-55,Premium,2025-01-20,SMS,2991,"9245 Sarah Circles Suite 904, Adkinsstad, VA 80108",Brooksbury,FL,38131
CUST_00001240,Annette,Garcia,jimmy64@example.net,4774997722,1988-05-21,Other,26-35,Standard,2023-05-11,SMS,3634,"PSC 1533, Box 0027, APO AE 18302",Roweton,CA,62924
CUST_00001241,Kathryn,Schwartz,nballard@example.com,001-293-380-5145x386,2003-01-25,M,65+,Budget,2023-12-26,SMS,9845,"75000 Carr Trail, West Michaelstad, OK 29211",Port Douglas,NY,34365
CUST_00001242,Jason,Martinez,luis65@example.org,889-544-1399x9517,1957-07-31,Other,56-65,Premium,2022-08-04,SMS,5941,"9590 Smith Street Suite 951, Port Ryanborough, MT 15177",Port Donaldfort,IL,38678
CUST_00001243,Caleb,Carey,bushwayne@example.org,7694938214,1978-10-14,M,65+,Standard,2025-02-07,Phone,2600,"89302 Brown Divide Apt. 850, Patrickton, OH 25376",New Codychester,CA,07497
CUST_00001244,Yolanda,Bradley,jacqueline85@example.net,649-981-8440x93865,1948-10-22,Other,26-35,Standard,2024-09-30,SMS,2491,"PSC 0548, Box 7487, APO AE 44574",Jamesbury,IL,04098
CUST_00001245,Breanna,Kidd,bassphilip@example.org,761-850-1235x066,1971-09-13,Other,46-55,Standard,2022-08-08,Phone,801,"Unit 5059 Box 0855, DPO AP 60501",Riveraside,FL,75800
CUST_00001246,Tammy,Silva,margaretalvarez@example.net,+1-447-343-7299x035,1988-02-25,F,46-55,VIP,2024-09-26,Phone,7667,"91027 Knox Groves Suite 142, Emmabury, GA 11073",North Lisashire,TX,06947
CUST_00001247,Dennis,Washington,samuelbutler@example.net,381.633.0983,1967-09-30,M,65+,Budget,2022-12-04,Email,1226,"46332 Baker Drives, Robertfurt, MH 72913",Gutierrezside,TX,04966
CUST_00001248,Jennifer,Solomon,samantha00@example.org,001-353-781-5750,1961-06-02,Other,56-65,Budget,2024-06-28,Email,9731,"Unit 5781 Box 8077, DPO AP 93879",Christineville,CA,37469
CUST_00001249,Toni,Larsen,baileykatherine@example.net,246-861-9954x1710,2002-04-25,M,46-55,Standard,2023-09-06,Email,7879,"6885 Gates Island Suite 363, Velazquezfort, NE 57328",Cassandrastad,NY,81540
CUST_00001250,Sandra,Salinas,jacksonjeremy@example.com,681.362.2664,1977-08-09,M,46-55,Standard,2023-08-12,SMS,6865,"836 Jennifer Plain, Lake Nathanielborough, ID 11865",Christopherborough,FL,10624
CUST_00001251,Sophia,Mosley,michaelwilson@example.org,(578)947-3447,1955-03-14,Other,26-35,Standard,2022-12-18,Phone,1155,"6196 Nicole Key, Elizabethhaven, GU 36331",North Jason,NY,92928
CUST_00001252,Allison,Parker,heather74@example.org,807-739-7296x175,1972-02-11,F,26-35,VIP,2024-03-16,Email,9599,"1834 Hernandez Crossing, New Benjaminmouth, KS 44245",Christianberg,NY,38432
CUST_00001253,Joel,Payne,wooddavid@example.com,3166170649,1963-09-17,M,46-55,Standard,2023-01-27,SMS,4513,"01569 Joshua Spring Apt. 641, Nicolebury, ID 62782",Huanghaven,TX,35907
CUST_00001254,Charles,Henry,cummingschristopher@example.com,309-607-1957,2001-05-13,M,65+,Premium,2022-09-28,SMS,5098,"9558 Amy Walks, South Ana, VI 61711",New Phillip,IL,95721
CUST_00001255,Jonathan,Jacobson,kirkzachary@example.net,916.284.8272x30990,1994-01-21,M,65+,VIP,2024-08-09,Email,7180,"0300 Powers Green Suite 199, New Christopherhaven, NJ 30748",North Anthony,TX,65116
CUST_00001256,Isaac,Clark,iallen@example.com,236.695.0432x6059,1973-09-09,M,56-65,VIP,2023-07-04,Email,1153,"65493 Tammy Via, Michelleshire, NH 25382",Meganville,TX,26025
CUST_00001257,Dustin,Brown,lisa96@example.com,(600)598-9727x4051,1951-08-25,F,18-25,VIP,2024-12-29,Phone,1848,"913 Richardson Inlet, Lake Tiffanyburgh, UT 47779",Nicoleburgh,FL,56602
CUST_00001258,Barbara,White,williamsdavid@example.net,784.635.7993,1967-07-30,F,56-65,Standard,2025-02-24,SMS,7983,"1747 Thompson Groves, Ellisfurt, MN 41747",East Zacharyhaven,TX,88737
CUST_00001259,Ronnie,Russell,wanda38@example.org,(970)731-0122x133,1993-12-15,M,56-65,Premium,2024-05-11,Email,9884,"14483 Roberts Trail Suite 749, New Roger, NC 26741",West Edward,IL,38033
CUST_00001260,Hannah,Frederick,barryvincent@example.com,421-651-7346x60689,1974-01-22,F,26-35,VIP,2025-04-28,SMS,7085,"1080 Benjamin Forest Apt. 221, East Brandi, MN 14474",North Michelle,FL,55226
CUST_00001261,Rhonda,Garcia,derekhernandez@example.com,(626)732-6214,1957-03-22,M,65+,Premium,2023-11-11,Phone,4519,"5196 Stephens Mill, Pierceton, WI 10783",Lake Michaelville,TX,27771
CUST_00001262,Rebecca,Mccarthy,robertoevans@example.org,(335)254-6903x3693,1999-08-25,Other,56-65,Budget,2024-12-29,Phone,4116,"23815 Peterson Dam Suite 876, Lake Parker, FM 24375",West Ruben,TX,03371
CUST_00001263,Amanda,Hicks,alexissalazar@example.net,895-507-8679,1986-07-06,M,18-25,Premium,2025-04-15,SMS,7955,"Unit 1948 Box 7461, DPO AE 31235",New Heathertown,NY,05234
CUST_00001264,Troy,Durham,keithcox@example.org,863.873.5332x70289,2005-02-02,Other,46-55,Standard,2023-12-10,SMS,7106,"431 Paul Cliff Apt. 651, Jaclynview, MP 61011",Port Christina,TX,53267
CUST_00001265,Andrew,Gomez,gabrielle43@example.org,710.830.2759x6088,1982-11-09,M,65+,VIP,2024-04-05,SMS,9939,"Unit 8434 Box 2314, DPO AP 36747",Garyville,IL,22628
CUST_00001266,Roger,Day,jasmine86@example.org,001-309-681-8040x99915,1991-05-20,F,56-65,VIP,2023-04-24,Email,9857,"501 Emily Neck, Jenniferfurt, PW 29228",Scottburgh,CA,23013
CUST_00001267,Heather,Norris,iturner@example.com,001-292-345-3960x424,1973-01-04,Other,65+,Premium,2024-07-23,SMS,1555,"396 Walton Ferry Suite 682, New Coreyside, CT 22188",West Krista,CA,50855
CUST_00001268,Kimberly,Herrera,qmartinez@example.org,+1-770-320-9790x963,1996-10-15,M,36-45,VIP,2024-06-30,Phone,653,"5331 Brown Skyway, Paulabury, NM 78955",Smithfurt,TX,07242
CUST_00001269,Samantha,Pierce,rachael37@example.com,(753)571-7201,1959-07-26,Other,46-55,VIP,2022-07-06,SMS,8564,"6964 Gallagher Cliff, East Chad, CT 47265",New Robertbury,CA,80479
CUST_00001270,Robert,Reynolds,valerie42@example.org,654-330-9903,1959-12-26,F,65+,VIP,2023-07-03,SMS,420,"66713 Torres Squares Apt. 514, Garyhaven, WV 84244",East Donald,NY,43116
CUST_00001271,Jessica,Colon,mariahhunt@example.com,+1-579-593-4965x775,1966-04-08,Other,26-35,Premium,2022-10-17,SMS,5389,"640 Roberts Divide, Lake Sierra, WA 84473",West Juanberg,CA,40893
CUST_00001272,Nicole,Chavez,tina83@example.org,201-763-2703x49141,1952-05-02,F,46-55,Premium,2025-04-13,SMS,7481,"4272 Jacob Well, Valentineview, TX 41564",Jamesfort,TX,55312
CUST_00001273,Donna,Price,bcarr@example.com,+1-926-498-6301x3332,1995-07-31,F,65+,Budget,2024-12-04,Phone,4074,"719 Jones Walks Suite 918, Davidmouth, MI 55874",South Joanneborough,TX,71898
CUST_00001274,Anthony,Barnes,brandy52@example.com,(328)279-5614,1980-01-26,F,18-25,Budget,2023-07-30,Phone,4311,"293 Jessica Mission Apt. 885, South Ashleyborough, AR 92704",West Jill,NY,63761
CUST_00001275,Jason,Guerra,millerbrandon@example.com,+1-423-485-9512x9207,1956-11-06,M,56-65,Budget,2024-10-21,SMS,6575,"39895 Daniel Crest, Lake Kathy, RI 76858",Hinesfort,TX,32436
CUST_00001276,Vickie,Price,cguzman@example.net,882.736.0842x296,1950-12-29,M,46-55,Premium,2023-03-16,Phone,5763,"7430 Moore Brooks Suite 814, Lisaville, OR 66789",Thomasburgh,IL,77855
CUST_00001277,April,Young,brownalejandro@example.org,+1-539-514-1981x1796,1945-10-08,Other,65+,Standard,2023-06-14,Phone,5010,"9504 Allen Well Apt. 719, New Angela, SD 01283",Lake Abigail,CA,85679
CUST_00001278,Emily,Vargas,kathleen16@example.org,+1-362-540-8851x63238,1975-04-23,Other,18-25,VIP,2025-05-16,Phone,8146,"410 Thomas Estate Apt. 659, Davidmouth, DC 47703",New Michael,NY,57076
CUST_00001279,Robert,Cobb,leslieholmes@example.org,266-484-7132x901,1996-11-08,F,26-35,Budget,2024-05-20,SMS,7953,"USNV Jennings, FPO AE 72710",Aliciaville,TX,07471
CUST_00001280,Katie,Wood,mitchellbrandon@example.org,596-782-8901x40812,1971-06-14,F,46-55,Budget,2024-11-15,Email,2761,"0271 Hoffman Falls Suite 888, Monicahaven, WI 90470",Mullenside,TX,10555
CUST_00001281,Victor,Villanueva,meganschmidt@example.com,001-405-310-4730x8028,1958-01-07,M,18-25,Standard,2024-07-19,SMS,5087,"1430 Wolf Inlet, Bradleyside, SC 77663",Dwaynemouth,IL,74244
CUST_00001282,Kathleen,Spears,lwalker@example.org,001-276-289-3345,1960-09-16,Other,65+,Budget,2024-04-16,SMS,8818,"03076 Jones Avenue, Warnerville, MS 90321",Hawkinsview,NY,54733
CUST_00001283,Terri,Velazquez,laura82@example.net,472.584.8181x86969,1993-08-15,F,56-65,Premium,2023-03-14,Email,1529,"7247 Jackson Turnpike Apt. 963, Hernandezshire, CA 54000",Lake Tanyashire,CA,89240
CUST_00001284,Carlos,Hanson,stephanie72@example.org,470-366-8637,1988-05-19,Other,56-65,VIP,2024-10-25,Phone,2388,"8404 Williams Way, Heatherland, GU 21332",Stewartstad,TX,50845
CUST_00001285,Peter,Ellis,craig65@example.com,571-711-2070x18058,1980-04-29,Other,36-45,VIP,2023-11-28,Email,6311,"2552 Stevens Common, Anthonybury, ID 46011",Amandahaven,CA,55261
CUST_00001286,Hayley,Black,gordonemily@example.net,904.734.2299,1958-02-06,Other,36-45,Premium,2024-11-30,Phone,3683,"33989 Alec Bridge, Adrianbury, NM 55599",Angelashire,FL,87190
CUST_00001287,Ryan,Fitzgerald,rodriguezkevin@example.com,(757)287-0909,1953-06-12,M,26-35,Standard,2025-03-10,SMS,4485,"6369 Kimberly Track, New Kathyhaven, MT 35460",South Dean,CA,77407
CUST_00001288,Paul,Wallace,smiller@example.org,317.775.2969x4269,1998-04-11,F,26-35,Standard,2024-07-23,Email,3700,"814 Hannah Green Suite 277, West Benjaminside, AS 62429",Sarahton,FL,42720
CUST_00001289,Christopher,Newton,smartin@example.net,001-588-967-8950x1391,1948-05-11,Other,26-35,Standard,2025-03-14,Email,4862,"2013 Huff Via, Jasonburgh, ND 87500",West Allenfurt,NY,23687
CUST_00001290,Mary,Mcintosh,thomas63@example.com,(236)527-3308,1963-09-14,M,56-65,VIP,2024-10-07,Phone,6791,"21095 Mullen Loaf Suite 177, North Kimberly, NJ 74723",New Christineshire,IL,80564
